,Domain Code,Domain,M49,Area,Element Code,Element,Item Code (FAO),Item,Year,Unit,Value,Flag,Flag Description
8223,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,414,"Beans, green",2014,hg/ha,17970,Fc,Calculated data
8224,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,414,"Beans, green",2015,hg/ha,18677,Fc,Calculated data
8225,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,1990,hg/ha,116538,Fc,Calculated data
8226,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,1991,hg/ha,105748,Fc,Calculated data
8227,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,1992,hg/ha,108253,Fc,Calculated data
8228,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,1993,hg/ha,110795,Fc,Calculated data
8229,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,1994,hg/ha,113769,Fc,Calculated data
8230,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,1995,hg/ha,117978,Fc,Calculated data
8231,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,1996,hg/ha,108333,Fc,Calculated data
8232,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,1997,hg/ha,113996,Fc,Calculated data
8233,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,1998,hg/ha,120219,Fc,Calculated data
8234,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,1999,hg/ha,108696,Fc,Calculated data
8235,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2000,hg/ha,133811,Fc,Calculated data
8236,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2001,hg/ha,141957,Fc,Calculated data
8237,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2002,hg/ha,161195,Fc,Calculated data
8238,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2003,hg/ha,130675,Fc,Calculated data
8239,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2004,hg/ha,128538,Fc,Calculated data
8240,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2005,hg/ha,116042,Fc,Calculated data
8241,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2006,hg/ha,131397,Fc,Calculated data
8242,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2007,hg/ha,124030,Fc,Calculated data
8243,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2008,hg/ha,126655,Fc,Calculated data
8244,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2009,hg/ha,126102,Fc,Calculated data
8245,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2010,hg/ha,134362,Fc,Calculated data
8246,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2011,hg/ha,144678,Fc,Calculated data
8247,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2012,hg/ha,177722,Fc,Calculated data
8248,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2013,hg/ha,223054,Fc,Calculated data
8249,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2014,hg/ha,224690,Fc,Calculated data
8250,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,358,Cabbages and other brassicas,2015,hg/ha,230307,Fc,Calculated data
8251,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,1990,hg/ha,4000,Fc,Calculated data
8252,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,1991,hg/ha,4000,Fc,Calculated data
8253,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,1992,hg/ha,3710,Fc,Calculated data
8254,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,1993,hg/ha,3580,Fc,Calculated data
8255,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,1994,hg/ha,4000,Fc,Calculated data
8256,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,1995,hg/ha,3975,Fc,Calculated data
8257,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,1996,hg/ha,3979,Fc,Calculated data
8258,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,1997,hg/ha,4106,Fc,Calculated data
8259,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,1998,hg/ha,4026,Fc,Calculated data
8260,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,1999,hg/ha,4000,Fc,Calculated data
8261,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2000,hg/ha,4026,Fc,Calculated data
8262,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2001,hg/ha,4000,Fc,Calculated data
8263,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2002,hg/ha,4000,Fc,Calculated data
8264,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2003,hg/ha,4000,Fc,Calculated data
8265,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2004,hg/ha,3466,Fc,Calculated data
8266,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2005,hg/ha,3440,Fc,Calculated data
8267,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2006,hg/ha,3320,Fc,Calculated data
8268,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2007,hg/ha,3630,Fc,Calculated data
8269,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2008,hg/ha,3630,Fc,Calculated data
8270,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2009,hg/ha,3754,Fc,Calculated data
8271,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2010,hg/ha,4090,Fc,Calculated data
8272,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2011,hg/ha,3942,Fc,Calculated data
8273,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2012,hg/ha,4000,Fc,Calculated data
8274,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2013,hg/ha,4000,Fc,Calculated data
8275,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2014,hg/ha,4015,Fc,Calculated data
8276,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,101,Canary seed,2015,hg/ha,4028,Fc,Calculated data
8277,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",1990,hg/ha,11302,Fc,Calculated data
8278,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",1991,hg/ha,10000,Fc,Calculated data
8279,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",1992,hg/ha,10036,Fc,Calculated data
8280,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",1993,hg/ha,10141,Fc,Calculated data
8281,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",1994,hg/ha,10000,Fc,Calculated data
8282,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",1995,hg/ha,10317,Fc,Calculated data
8283,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",1996,hg/ha,10000,Fc,Calculated data
8284,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",1997,hg/ha,10600,Fc,Calculated data
8285,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",1998,hg/ha,10000,Fc,Calculated data
8286,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",1999,hg/ha,10000,Fc,Calculated data
8287,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2000,hg/ha,16105,Fc,Calculated data
8288,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2001,hg/ha,17160,Fc,Calculated data
8289,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2002,hg/ha,17307,Fc,Calculated data
8290,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2003,hg/ha,17113,Fc,Calculated data
8291,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2004,hg/ha,15930,Fc,Calculated data
8292,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2005,hg/ha,17813,Fc,Calculated data
8293,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2006,hg/ha,17000,Fc,Calculated data
8294,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2007,hg/ha,16625,Fc,Calculated data
8295,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2008,hg/ha,16187,Fc,Calculated data
8296,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2009,hg/ha,15562,Fc,Calculated data
8297,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2010,hg/ha,15875,Fc,Calculated data
8298,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2011,hg/ha,15941,Fc,Calculated data
8299,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2012,hg/ha,16375,Fc,Calculated data
8300,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2013,hg/ha,16626,Fc,Calculated data
8301,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2014,hg/ha,16748,Fc,Calculated data
8302,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,217,"Cashew nuts, with shell",2015,hg/ha,14313,Fc,Calculated data
8303,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,1990,hg/ha,139159,Fc,Calculated data
8304,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,1991,hg/ha,137453,Fc,Calculated data
8305,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,1992,hg/ha,140332,Fc,Calculated data
8306,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,1993,hg/ha,140491,Fc,Calculated data
8307,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,1994,hg/ha,138073,Fc,Calculated data
8308,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,1995,hg/ha,130244,Fc,Calculated data
8309,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,1996,hg/ha,141581,Fc,Calculated data
8310,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,1997,hg/ha,146976,Fc,Calculated data
8311,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,1998,hg/ha,149280,Fc,Calculated data
8312,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,1999,hg/ha,154929,Fc,Calculated data
8313,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2000,hg/ha,168570,Fc,Calculated data
8314,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2001,hg/ha,175324,Fc,Calculated data
8315,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2002,hg/ha,170694,Fc,Calculated data
8316,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2003,hg/ha,192962,Fc,Calculated data
8317,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2004,hg/ha,202778,Fc,Calculated data
8318,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2005,hg/ha,171804,Fc,Calculated data
8319,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2006,hg/ha,210910,Fc,Calculated data
8320,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2007,hg/ha,229223,Fc,Calculated data
8321,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2008,hg/ha,212548,Fc,Calculated data
8322,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2009,hg/ha,226781,Fc,Calculated data
8323,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2010,hg/ha,185730,Fc,Calculated data
8324,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2011,hg/ha,192995,Fc,Calculated data
8325,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2012,hg/ha,219133,Fc,Calculated data
8326,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2013,hg/ha,218232,Fc,Calculated data
8327,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2014,hg/ha,222551,Fc,Calculated data
8328,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,125,Cassava,2015,hg/ha,225676,Fc,Calculated data
8329,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,1990,hg/ha,6296,Fc,Calculated data
8330,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,1991,hg/ha,6250,Fc,Calculated data
8331,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,1992,hg/ha,6271,Fc,Calculated data
8332,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,1993,hg/ha,6601,Fc,Calculated data
8333,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,1994,hg/ha,5993,Fc,Calculated data
8334,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,1995,hg/ha,4948,Fc,Calculated data
8335,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,1996,hg/ha,5072,Fc,Calculated data
8336,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,1997,hg/ha,5208,Fc,Calculated data
8337,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,1998,hg/ha,5617,Fc,Calculated data
8338,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,1999,hg/ha,5696,Fc,Calculated data
8339,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2000,hg/ha,6890,Fc,Calculated data
8340,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2001,hg/ha,7021,Fc,Calculated data
8341,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2002,hg/ha,7415,Fc,Calculated data
8342,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2003,hg/ha,7481,Fc,Calculated data
8343,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2004,hg/ha,7743,Fc,Calculated data
8344,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2005,hg/ha,7750,Fc,Calculated data
8345,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2006,hg/ha,7875,Fc,Calculated data
8346,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2007,hg/ha,8438,Fc,Calculated data
8347,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2008,hg/ha,8625,Fc,Calculated data
8348,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2009,hg/ha,8813,Fc,Calculated data
8349,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2010,hg/ha,9544,Fc,Calculated data
8350,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2011,hg/ha,8564,Fc,Calculated data
8351,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2012,hg/ha,6937,Fc,Calculated data
8352,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2013,hg/ha,19474,Fc,Calculated data
8353,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2014,hg/ha,8211,Fc,Calculated data
8354,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,265,Castor oil seed,2015,hg/ha,6880,Fc,Calculated data
8355,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,1990,hg/ha,66667,Fc,Calculated data
8356,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,1991,hg/ha,68085,Fc,Calculated data
8357,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,1992,hg/ha,87667,Fc,Calculated data
8358,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,1993,hg/ha,90590,Fc,Calculated data
8359,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,1994,hg/ha,72917,Fc,Calculated data
8360,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,1995,hg/ha,96418,Fc,Calculated data
8361,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,1996,hg/ha,69811,Fc,Calculated data
8362,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,1997,hg/ha,100028,Fc,Calculated data
8363,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,1998,hg/ha,69091,Fc,Calculated data
8364,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,1999,hg/ha,129952,Fc,Calculated data
8365,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2000,hg/ha,318295,Fc,Calculated data
8366,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2001,hg/ha,134407,Fc,Calculated data
8367,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2002,hg/ha,128816,Fc,Calculated data
8368,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2003,hg/ha,139679,Fc,Calculated data
8369,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2004,hg/ha,168751,Fc,Calculated data
8370,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2005,hg/ha,140461,Fc,Calculated data
8371,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2006,hg/ha,143909,Fc,Calculated data
8372,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2007,hg/ha,138919,Fc,Calculated data
8373,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2008,hg/ha,137133,Fc,Calculated data
8374,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2009,hg/ha,125253,Fc,Calculated data
8375,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2010,hg/ha,126337,Fc,Calculated data
8376,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2011,hg/ha,140333,Fc,Calculated data
8377,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2012,hg/ha,142808,Fc,Calculated data
8378,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2013,hg/ha,152494,Fc,Calculated data
8379,QCL,Crops and livestock products,764.0,Thailand,5419,Yield,393,Cauliflowers and broccoli,2014,hg/ha,162117,Fc,Calculated data
