	0	country
29475	[18.28125  49.921875]	None
29476	[18.28125  51.328125]	None
29477	[18.28125  52.734375]	None
29478	[18.28125  54.140625]	None
29479	[18.28125  55.546875]	None
29480	[18.28125  56.953125]	None
29481	[18.28125  58.359375]	None
29482	[18.28125  59.765625]	None
29483	[18.28125  61.171875]	None
29484	[18.28125  62.578125]	None
29485	[18.28125  63.984375]	None
29486	[18.28125  65.390625]	Mexico
29487	[18.28125  66.796875]	Mexico
29488	[18.28125  68.203125]	Mexico
29489	[18.28125  69.609375]	None
29490	[18.28125  71.015625]	None
29491	[18.28125  72.421875]	None
29492	[18.28125  73.828125]	None
29493	[18.28125  75.234375]	None
29494	[18.28125  76.640625]	Mexico
29495	[18.28125  78.046875]	Mexico
29496	[18.28125  79.453125]	Mexico
29497	[18.28125  80.859375]	Mexico
29498	[18.28125  82.265625]	Mexico
29499	[18.28125  83.671875]	Mexico
29500	[18.28125  85.078125]	Mexico
29501	[18.28125  86.484375]	Mexico
29502	[18.28125  87.890625]	Mexico
29503	[18.28125  89.296875]	Mexico
29504	[18.28125  90.703125]	Mexico
29505	[18.28125  92.109375]	Mexico
29506	[18.28125  93.515625]	None
29507	[18.28125  94.921875]	None
29508	[18.28125  96.328125]	None
29509	[18.28125  97.734375]	None
29510	[18.28125  99.140625]	None
29511	[ 18.28125  100.546875]	None
29512	[ 18.28125  101.953125]	Jamaica
29513	[ 18.28125  103.359375]	None
29514	[ 18.28125  104.765625]	None
29515	[ 18.28125  106.171875]	Haiti
29516	[ 18.28125  107.578125]	Haiti
29517	[ 18.28125  108.984375]	Dominican 
29518	[ 18.28125  110.390625]	None
29519	[ 18.28125  111.796875]	None
29520	[ 18.28125  113.203125]	Puerto Ric
29521	[ 18.28125  114.609375]	None
29522	[ 18.28125  116.015625]	None
29523	[ 18.28125  117.421875]	None
29524	[ 18.28125  118.828125]	None
29525	[ 18.28125  120.234375]	None
29526	[ 18.28125  121.640625]	None
29527	[ 18.28125  123.046875]	None
29528	[ 18.28125  124.453125]	None
29529	[ 18.28125  125.859375]	None
29530	[ 18.28125  127.265625]	None
29531	[ 18.28125  128.671875]	None
29532	[ 18.28125  130.078125]	None
29533	[ 18.28125  131.484375]	None
29534	[ 18.28125  132.890625]	None
29535	[ 18.28125  134.296875]	None
29536	[ 18.28125  135.703125]	None
29537	[ 18.28125  137.109375]	None
29538	[ 18.28125  138.515625]	None
29539	[ 18.28125  139.921875]	None
29540	[ 18.28125  141.328125]	None
29541	[ 18.28125  142.734375]	None
29542	[ 18.28125  144.140625]	None
29543	[ 18.28125  145.546875]	None
29544	[ 18.28125  146.953125]	None
29545	[ 18.28125  148.359375]	None
29546	[ 18.28125  149.765625]	None
29547	[ 18.28125  151.171875]	None
29548	[ 18.28125  152.578125]	None
29549	[ 18.28125  153.984375]	None
29550	[ 18.28125  155.390625]	None
29551	[ 18.28125  156.796875]	None
29552	[ 18.28125  158.203125]	None
29553	[ 18.28125  159.609375]	None
29554	[ 18.28125  161.015625]	None
29555	[ 18.28125  162.421875]	None
29556	[ 18.28125  163.828125]	Mauritania
29557	[ 18.28125  165.234375]	Mauritania
29558	[ 18.28125  166.640625]	Mauritania
29559	[ 18.28125  168.046875]	Mauritania
29560	[ 18.28125  169.453125]	Mauritania
29561	[ 18.28125  170.859375]	Mauritania
29562	[ 18.28125  172.265625]	Mauritania
29563	[ 18.28125  173.671875]	Mauritania
29564	[ 18.28125  175.078125]	Mali
29565	[ 18.28125  176.484375]	Mali
29566	[ 18.28125  177.890625]	Mali
29567	[ 18.28125  179.296875]	Mali
29568	[ 18.28125  180.703125]	Mali
29569	[ 18.28125  182.109375]	Mali
29570	[ 18.28125  183.515625]	Mali
29571	[ 18.28125  184.921875]	Niger
29572	[ 18.28125  186.328125]	Niger
29573	[ 18.28125  187.734375]	Niger
29574	[ 18.28125  189.140625]	Niger
29575	[ 18.28125  190.546875]	Niger
29576	[ 18.28125  191.953125]	Niger
29577	[ 18.28125  193.359375]	Niger
29578	[ 18.28125  194.765625]	Niger
29579	[ 18.28125  196.171875]	Chad
29580	[ 18.28125  197.578125]	Chad
29581	[ 18.28125  198.984375]	Chad
29582	[ 18.28125  200.390625]	Chad
29583	[ 18.28125  201.796875]	Chad
29584	[ 18.28125  203.203125]	Chad
29585	[ 18.28125  204.609375]	Sudan
29586	[ 18.28125  206.015625]	Sudan
29587	[ 18.28125  207.421875]	Sudan
29588	[ 18.28125  208.828125]	Sudan
29589	[ 18.28125  210.234375]	Sudan
29590	[ 18.28125  211.640625]	Sudan
29591	[ 18.28125  213.046875]	Sudan
29592	[ 18.28125  214.453125]	Sudan
29593	[ 18.28125  215.859375]	Sudan
29594	[ 18.28125  217.265625]	Sudan
29595	[ 18.28125  218.671875]	None
29596	[ 18.28125  220.078125]	None
29597	[ 18.28125  221.484375]	Saudi Arab
29598	[ 18.28125  222.890625]	Saudi Arab
29599	[ 18.28125  224.296875]	Saudi Arab
29600	[ 18.28125  225.703125]	Saudi Arab
29601	[ 18.28125  227.109375]	Saudi Arab
29602	[ 18.28125  228.515625]	Yemen
29603	[ 18.28125  229.921875]	Yemen
29604	[ 18.28125  231.328125]	Yemen
29605	[ 18.28125  232.734375]	Oman
29606	[ 18.28125  234.140625]	Oman
29607	[ 18.28125  235.546875]	Oman
29608	[ 18.28125  236.953125]	Oman
29609	[ 18.28125  238.359375]	None
29610	[ 18.28125  239.765625]	None
29611	[ 18.28125  241.171875]	None
29612	[ 18.28125  242.578125]	None
29613	[ 18.28125  243.984375]	None
29614	[ 18.28125  245.390625]	None
29615	[ 18.28125  246.796875]	None
29616	[ 18.28125  248.203125]	None
29617	[ 18.28125  249.609375]	None
29618	[ 18.28125  251.015625]	None
29619	[ 18.28125  252.421875]	None
29620	[ 18.28125  253.828125]	India
29621	[ 18.28125  255.234375]	India
29622	[ 18.28125  256.640625]	India
29623	[ 18.28125  258.046875]	India
29624	[ 18.28125  259.453125]	India
29625	[ 18.28125  260.859375]	India
29626	[ 18.28125  262.265625]	India
29627	[ 18.28125  263.671875]	India
29628	[ 18.28125  265.078125]	India
29629	[ 18.28125  266.484375]	None
29630	[ 18.28125  267.890625]	None
29631	[ 18.28125  269.296875]	None
29632	[ 18.28125  270.703125]	None
29633	[ 18.28125  272.109375]	None
29634	[ 18.28125  273.515625]	Myanmar
29635	[ 18.28125  274.921875]	Myanmar
29636	[ 18.28125  276.328125]	Myanmar
29637	[ 18.28125  277.734375]	Thailand
29638	[ 18.28125  279.140625]	Thailand
29639	[ 18.28125  280.546875]	Thailand
29640	[ 18.28125  281.953125]	Laos
29641	[ 18.28125  283.359375]	Thailand
29642	[ 18.28125  284.765625]	Laos
29643	[ 18.28125  286.171875]	Vietnam
29644	[ 18.28125  287.578125]	None
29645	[ 18.28125  288.984375]	China
29646	[ 18.28125  290.390625]	None
29647	[ 18.28125  291.796875]	None
29648	[ 18.28125  293.203125]	None
29649	[ 18.28125  294.609375]	None
29650	[ 18.28125  296.015625]	None
29651	[ 18.28125  297.421875]	None
29652	[ 18.28125  298.828125]	None
29653	[ 18.28125  300.234375]	Philippine
29654	[ 18.28125  301.640625]	Philippine
29655	[ 18.28125  303.046875]	Philippine
29656	[ 18.28125  304.453125]	None
29657	[ 18.28125  305.859375]	None
29658	[ 18.28125  307.265625]	None
29659	[ 18.28125  308.671875]	None
29660	[ 18.28125  310.078125]	None
29661	[ 18.28125  311.484375]	None
29662	[ 18.28125  312.890625]	None
29663	[ 18.28125  314.296875]	None
29664	[ 18.28125  315.703125]	None
29665	[ 18.28125  317.109375]	None
29666	[ 18.28125  318.515625]	None
29667	[ 18.28125  319.921875]	None
29668	[ 18.28125  321.328125]	None
29669	[ 18.28125  322.734375]	None
29670	[ 18.28125  324.140625]	None
29671	[ 18.28125  325.546875]	Northern M
29672	[ 18.28125  326.953125]	None
29673	[ 18.28125  328.359375]	None
29674	[ 18.28125  329.765625]	None
29675	[ 18.28125  331.171875]	None
29676	[ 18.28125  332.578125]	None
29677	[ 18.28125  333.984375]	None
29678	[ 18.28125  335.390625]	None
29679	[ 18.28125  336.796875]	None
29680	[ 18.28125  338.203125]	None
29681	[ 18.28125  339.609375]	None
29682	[ 18.28125  341.015625]	None
29683	[ 18.28125  342.421875]	None
29684	[ 18.28125  343.828125]	None
29685	[ 18.28125  345.234375]	None
29686	[ 18.28125  346.640625]	None
29687	[ 18.28125  348.046875]	None
29688	[ 18.28125  349.453125]	None
29689	[ 18.28125  350.859375]	None
29690	[ 18.28125  352.265625]	None
29691	[ 18.28125  353.671875]	None
29692	[ 18.28125  355.078125]	None
29693	[ 18.28125  356.484375]	None
29694	[ 18.28125  357.890625]	None
29695	[ 18.28125  359.296875]	None
29696	[19.21875   0.703125]	None
29697	[19.21875   2.109375]	None
29698	[19.21875   3.515625]	None
29699	[19.21875   4.921875]	None
29700	[19.21875   6.328125]	None
29701	[19.21875   7.734375]	None
29702	[19.21875   9.140625]	None
29703	[19.21875  10.546875]	None
29704	[19.21875  11.953125]	None
29705	[19.21875  13.359375]	None
29706	[19.21875  14.765625]	None
29707	[19.21875  16.171875]	None
29708	[19.21875  17.578125]	None
29709	[19.21875  18.984375]	None
29710	[19.21875  20.390625]	None
29711	[19.21875  21.796875]	None
29712	[19.21875  23.203125]	None
29713	[19.21875  24.609375]	United States
29714	[19.21875  26.015625]	None
29715	[19.21875  27.421875]	None
29716	[19.21875  28.828125]	None
29717	[19.21875  30.234375]	None
29718	[19.21875  31.640625]	None
29719	[19.21875  33.046875]	None
29720	[19.21875  34.453125]	None
29721	[19.21875  35.859375]	None
29722	[19.21875  37.265625]	None
29723	[19.21875  38.671875]	None
29724	[19.21875  40.078125]	None
29725	[19.21875  41.484375]	None
29726	[19.21875  42.890625]	None
29727	[19.21875  44.296875]	None
29728	[19.21875  45.703125]	None
29729	[19.21875  47.109375]	None
29730	[19.21875  48.515625]	None
29731	[19.21875  49.921875]	None
29732	[19.21875  51.328125]	None
29733	[19.21875  52.734375]	None
29734	[19.21875  54.140625]	None
29735	[19.21875  55.546875]	None
29736	[19.21875  56.953125]	None
29737	[19.21875  58.359375]	None
29738	[19.21875  59.765625]	None
29739	[19.21875  61.171875]	None
29740	[19.21875  62.578125]	None
29741	[19.21875  63.984375]	None
29742	[19.21875  65.390625]	None
29743	[19.21875  66.796875]	Mexico
29744	[19.21875  68.203125]	Mexico
29745	[19.21875  69.609375]	Mexico
29746	[19.21875  71.015625]	None
29747	[19.21875  72.421875]	None
29748	[19.21875  73.828125]	None
29749	[19.21875  75.234375]	Mexico
29750	[19.21875  76.640625]	Mexico
29751	[19.21875  78.046875]	Mexico
29752	[19.21875  79.453125]	Mexico
29753	[19.21875  80.859375]	Mexico
29754	[19.21875  82.265625]	Mexico
29755	[19.21875  83.671875]	Mexico
29756	[19.21875  85.078125]	None
29757	[19.21875  86.484375]	None
29758	[19.21875  87.890625]	None
29759	[19.21875  89.296875]	Mexico
29760	[19.21875  90.703125]	Mexico
29761	[19.21875  92.109375]	Mexico
29762	[19.21875  93.515625]	None
29763	[19.21875  94.921875]	None
29764	[19.21875  96.328125]	None
29765	[19.21875  97.734375]	None
29766	[19.21875  99.140625]	None
29767	[ 19.21875  100.546875]	None
29768	[ 19.21875  101.953125]	None
29769	[ 19.21875  103.359375]	None
29770	[ 19.21875  104.765625]	None
29771	[ 19.21875  106.171875]	None
29772	[ 19.21875  107.578125]	Haiti
29773	[ 19.21875  108.984375]	Dominican 
29774	[ 19.21875  110.390625]	Dominican 
29775	[ 19.21875  111.796875]	None
29776	[ 19.21875  113.203125]	None
29777	[ 19.21875  114.609375]	None
29778	[ 19.21875  116.015625]	None
29779	[ 19.21875  117.421875]	None
29780	[ 19.21875  118.828125]	None
29781	[ 19.21875  120.234375]	None
29782	[ 19.21875  121.640625]	None
29783	[ 19.21875  123.046875]	None
29784	[ 19.21875  124.453125]	None
29785	[ 19.21875  125.859375]	None
29786	[ 19.21875  127.265625]	None
29787	[ 19.21875  128.671875]	None
29788	[ 19.21875  130.078125]	None
29789	[ 19.21875  131.484375]	None
29790	[ 19.21875  132.890625]	None
29791	[ 19.21875  134.296875]	None
29792	[ 19.21875  135.703125]	None
29793	[ 19.21875  137.109375]	None
29794	[ 19.21875  138.515625]	None
29795	[ 19.21875  139.921875]	None
29796	[ 19.21875  141.328125]	None
29797	[ 19.21875  142.734375]	None
29798	[ 19.21875  144.140625]	None
29799	[ 19.21875  145.546875]	None
29800	[ 19.21875  146.953125]	None
29801	[ 19.21875  148.359375]	None
29802	[ 19.21875  149.765625]	None
29803	[ 19.21875  151.171875]	None
29804	[ 19.21875  152.578125]	None
29805	[ 19.21875  153.984375]	None
29806	[ 19.21875  155.390625]	None
29807	[ 19.21875  156.796875]	None
29808	[ 19.21875  158.203125]	None
29809	[ 19.21875  159.609375]	None
29810	[ 19.21875  161.015625]	None
29811	[ 19.21875  162.421875]	None
29812	[ 19.21875  163.828125]	Mauritania
29813	[ 19.21875  165.234375]	Mauritania
29814	[ 19.21875  166.640625]	Mauritania
29815	[ 19.21875  168.046875]	Mauritania
29816	[ 19.21875  169.453125]	Mauritania
29817	[ 19.21875  170.859375]	Mauritania
29818	[ 19.21875  172.265625]	Mauritania
29819	[ 19.21875  173.671875]	Mauritania
29820	[ 19.21875  175.078125]	Mali
29821	[ 19.21875  176.484375]	Mali
29822	[ 19.21875  177.890625]	Mali
29823	[ 19.21875  179.296875]	Mali
29824	[ 19.21875  180.703125]	Mali
29825	[ 19.21875  182.109375]	Mali
29826	[ 19.21875  183.515625]	Algeria
29827	[ 19.21875  184.921875]	Niger
29828	[ 19.21875  186.328125]	Niger
29829	[ 19.21875  187.734375]	Niger
29830	[ 19.21875  189.140625]	Niger
29831	[ 19.21875  190.546875]	Niger
29832	[ 19.21875  191.953125]	Niger
29833	[ 19.21875  193.359375]	Niger
29834	[ 19.21875  194.765625]	Niger
29835	[ 19.21875  196.171875]	Chad
29836	[ 19.21875  197.578125]	Chad
29837	[ 19.21875  198.984375]	Chad
29838	[ 19.21875  200.390625]	Chad
29839	[ 19.21875  201.796875]	Chad
29840	[ 19.21875  203.203125]	Chad
29841	[ 19.21875  204.609375]	Sudan
29842	[ 19.21875  206.015625]	Sudan
29843	[ 19.21875  207.421875]	Sudan
29844	[ 19.21875  208.828125]	Sudan
29845	[ 19.21875  210.234375]	Sudan
29846	[ 19.21875  211.640625]	Sudan
29847	[ 19.21875  213.046875]	Sudan
29848	[ 19.21875  214.453125]	Sudan
29849	[ 19.21875  215.859375]	Sudan
29850	[ 19.21875  217.265625]	Sudan
29851	[ 19.21875  218.671875]	None
29852	[ 19.21875  220.078125]	None
29853	[ 19.21875  221.484375]	Saudi Arab
29854	[ 19.21875  222.890625]	Saudi Arab
29855	[ 19.21875  224.296875]	Saudi Arab
29856	[ 19.21875  225.703125]	Saudi Arab
29857	[ 19.21875  227.109375]	Saudi Arab
29858	[ 19.21875  228.515625]	Saudi Arab
29859	[ 19.21875  229.921875]	Saudi Arab
29860	[ 19.21875  231.328125]	Saudi Arab
29861	[ 19.21875  232.734375]	Oman
29862	[ 19.21875  234.140625]	Oman
29863	[ 19.21875  235.546875]	Oman
29864	[ 19.21875  236.953125]	Oman
29865	[ 19.21875  238.359375]	None
29866	[ 19.21875  239.765625]	None
29867	[ 19.21875  241.171875]	None
29868	[ 19.21875  242.578125]	None
29869	[ 19.21875  243.984375]	None
29870	[ 19.21875  245.390625]	None
29871	[ 19.21875  246.796875]	None
29872	[ 19.21875  248.203125]	None
29873	[ 19.21875  249.609375]	None
29874	[ 19.21875  251.015625]	None
29875	[ 19.21875  252.421875]	None
29876	[ 19.21875  253.828125]	India
29877	[ 19.21875  255.234375]	India
29878	[ 19.21875  256.640625]	India
29879	[ 19.21875  258.046875]	India
29880	[ 19.21875  259.453125]	India
29881	[ 19.21875  260.859375]	India
29882	[ 19.21875  262.265625]	India
29883	[ 19.21875  263.671875]	India
29884	[ 19.21875  265.078125]	India
29885	[ 19.21875  266.484375]	None
29886	[ 19.21875  267.890625]	None
29887	[ 19.21875  269.296875]	None
29888	[ 19.21875  270.703125]	None
29889	[ 19.21875  272.109375]	None
29890	[ 19.21875  273.515625]	Myanmar
29891	[ 19.21875  274.921875]	Myanmar
29892	[ 19.21875  276.328125]	Myanmar
29893	[ 19.21875  277.734375]	Myanmar
29894	[ 19.21875  279.140625]	Thailand
29895	[ 19.21875  280.546875]	Thailand
29896	[ 19.21875  281.953125]	Laos
29897	[ 19.21875  283.359375]	Laos
29898	[ 19.21875  284.765625]	Vietnam
29899	[ 19.21875  286.171875]	None
29900	[ 19.21875  287.578125]	None
29901	[ 19.21875  288.984375]	China
29902	[ 19.21875  290.390625]	China
29903	[ 19.21875  291.796875]	None
29904	[ 19.21875  293.203125]	None
29905	[ 19.21875  294.609375]	None
29906	[ 19.21875  296.015625]	None
29907	[ 19.21875  297.421875]	None
29908	[ 19.21875  298.828125]	None
29909	[ 19.21875  300.234375]	Philippine
29910	[ 19.21875  301.640625]	Philippine
29911	[ 19.21875  303.046875]	Philippine
29912	[ 19.21875  304.453125]	None
29913	[ 19.21875  305.859375]	None
29914	[ 19.21875  307.265625]	None
29915	[ 19.21875  308.671875]	None
29916	[ 19.21875  310.078125]	None
29917	[ 19.21875  311.484375]	None
29918	[ 19.21875  312.890625]	None
29919	[ 19.21875  314.296875]	None
29920	[ 19.21875  315.703125]	None
29921	[ 19.21875  317.109375]	None
29922	[ 19.21875  318.515625]	None
29923	[ 19.21875  319.921875]	None
29924	[ 19.21875  321.328125]	None
29925	[ 19.21875  322.734375]	None
29926	[ 19.21875  324.140625]	None
29927	[ 19.21875  325.546875]	Northern M
29928	[ 19.21875  326.953125]	None
29929	[ 19.21875  328.359375]	None
29930	[ 19.21875  329.765625]	None
29931	[ 19.21875  331.171875]	None
29932	[ 19.21875  332.578125]	None
29933	[ 19.21875  333.984375]	None
29934	[ 19.21875  335.390625]	None
29935	[ 19.21875  336.796875]	None
29936	[ 19.21875  338.203125]	None
29937	[ 19.21875  339.609375]	None
29938	[ 19.21875  341.015625]	None
29939	[ 19.21875  342.421875]	None
29940	[ 19.21875  343.828125]	None
29941	[ 19.21875  345.234375]	None
29942	[ 19.21875  346.640625]	None
29943	[ 19.21875  348.046875]	None
29944	[ 19.21875  349.453125]	None
29945	[ 19.21875  350.859375]	None
29946	[ 19.21875  352.265625]	None
29947	[ 19.21875  353.671875]	None
29948	[ 19.21875  355.078125]	None
29949	[ 19.21875  356.484375]	None
29950	[ 19.21875  357.890625]	None
29951	[ 19.21875  359.296875]	None
29952	[20.15625   0.703125]	None
29953	[20.15625   2.109375]	None
29954	[20.15625   3.515625]	None
29955	[20.15625   4.921875]	None
29956	[20.15625   6.328125]	None
29957	[20.15625   7.734375]	None
29958	[20.15625   9.140625]	None
29959	[20.15625  10.546875]	None
29960	[20.15625  11.953125]	None
29961	[20.15625  13.359375]	None
29962	[20.15625  14.765625]	None
29963	[20.15625  16.171875]	None
29964	[20.15625  17.578125]	None
29965	[20.15625  18.984375]	None
29966	[20.15625  20.390625]	None
29967	[20.15625  21.796875]	None
29968	[20.15625  23.203125]	None
29969	[20.15625  24.609375]	United States
29970	[20.15625  26.015625]	None
29971	[20.15625  27.421875]	None
29972	[20.15625  28.828125]	None
29973	[20.15625  30.234375]	None
29974	[20.15625  31.640625]	None
29975	[20.15625  33.046875]	None
29976	[20.15625  34.453125]	None
29977	[20.15625  35.859375]	None
29978	[20.15625  37.265625]	None
29979	[20.15625  38.671875]	None
29980	[20.15625  40.078125]	None
29981	[20.15625  41.484375]	None
29982	[20.15625  42.890625]	None
29983	[20.15625  44.296875]	None
29984	[20.15625  45.703125]	None
29985	[20.15625  47.109375]	None
29986	[20.15625  48.515625]	None
29987	[20.15625  49.921875]	None
29988	[20.15625  51.328125]	None
29989	[20.15625  52.734375]	None
29990	[20.15625  54.140625]	None
29991	[20.15625  55.546875]	None
29992	[20.15625  56.953125]	None
29993	[20.15625  58.359375]	None
29994	[20.15625  59.765625]	None
29995	[20.15625  61.171875]	None
29996	[20.15625  62.578125]	None
29997	[20.15625  63.984375]	None
29998	[20.15625  65.390625]	None
29999	[20.15625  66.796875]	None
30000	[20.15625  68.203125]	None
30001	[20.15625  69.609375]	None
30002	[20.15625  71.015625]	None
30003	[20.15625  72.421875]	None
30004	[20.15625  73.828125]	Mexico
30005	[20.15625  75.234375]	Mexico
30006	[20.15625  76.640625]	Mexico
30007	[20.15625  78.046875]	Mexico
30008	[20.15625  79.453125]	Mexico
30009	[20.15625  80.859375]	Mexico
30010	[20.15625  82.265625]	Mexico
30011	[20.15625  83.671875]	None
30012	[20.15625  85.078125]	None
30013	[20.15625  86.484375]	None
30014	[20.15625  87.890625]	None
30015	[20.15625  89.296875]	Mexico
30016	[20.15625  90.703125]	Mexico
30017	[20.15625  92.109375]	Mexico
30018	[20.15625  93.515625]	None
30019	[20.15625  94.921875]	None
30020	[20.15625  96.328125]	None
30021	[20.15625  97.734375]	None
30022	[20.15625  99.140625]	None
30023	[ 20.15625  100.546875]	None
30024	[ 20.15625  101.953125]	Cuba
30025	[ 20.15625  103.359375]	Cuba
30026	[ 20.15625  104.765625]	Cuba
30027	[ 20.15625  106.171875]	None
30028	[ 20.15625  107.578125]	None
30029	[ 20.15625  108.984375]	None
30030	[ 20.15625  110.390625]	None
30031	[ 20.15625  111.796875]	None
