Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","619","Fruit, fresh nes","2008","2008","ha","760","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","619","Fruit, fresh nes","2009","2009","ha","783","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","619","Fruit, fresh nes","2010","2010","ha","807","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","619","Fruit, fresh nes","2011","2011","ha","833","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","619","Fruit, fresh nes","2012","2012","ha","1000","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","619","Fruit, fresh nes","2013","2013","ha","905","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","619","Fruit, fresh nes","2014","2014","ha","961","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","619","Fruit, fresh nes","2015","2015","ha","991","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","1990","1990","ha","6","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","1991","1991","ha","9","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","1992","1992","ha","8","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","1993","1993","ha","8","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","1994","1994","ha","8","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","1995","1995","ha","7","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","1996","1996","ha","7","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","1997","1997","ha","8","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","1998","1998","ha","9","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","1999","1999","ha","10","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2000","2000","ha","10","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2001","2001","ha","12","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2002","2002","ha","12","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2003","2003","ha","14","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2004","2004","ha","15","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2005","2005","ha","15","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2006","2006","ha","16","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2007","2007","ha","16","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2008","2008","ha","17","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2009","2009","ha","17","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2010","2010","ha","18","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2011","2011","ha","17","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2012","2012","ha","15","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2013","2013","ha","15","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2014","2014","ha","16","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","497","Lemons and limes","2015","2015","ha","17","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","1990","1990","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","1991","1991","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","1992","1992","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","1993","1993","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","1994","1994","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","1995","1995","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","1996","1996","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","1997","1997","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","1998","1998","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","1999","1999","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2000","2000","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2001","2001","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2002","2002","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2003","2003","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2004","2004","ha","2","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2005","2005","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2006","2006","ha","2","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2007","2007","ha","2","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2008","2008","ha","2","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2009","2009","ha","2","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2010","2010","ha","3","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2011","2011","ha","3","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2012","2012","ha","3","F","FAO estimate"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2013","2013","ha","4","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2014","2014","ha","4","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","372","Lettuce and chicory","2015","2015","ha","5","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","1990","1990","ha","9","*","Unofficial figure"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","1991","1991","ha","14","*","Unofficial figure"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","1992","1992","ha","11","*","Unofficial figure"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","1993","1993","ha","20","*","Unofficial figure"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","1994","1994","ha","20","*","Unofficial figure"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","1995","1995","ha","26","*","Unofficial figure"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","1996","1996","ha","29","*","Unofficial figure"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","1997","1997","ha","29","*","Unofficial figure"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","1998","1998","ha","26","*","Unofficial figure"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","1999","1999","ha","30","*","Unofficial figure"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","2000","2000","ha","38","*","Unofficial figure"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","2001","2001","ha","38","*","Unofficial figure"
"QCL","Crops and livestock products","26","Brunei Darussalam","5312","Area harvested","446","Maize, green","2002","2002","ha","41","*","Unofficial figure"
